GEO_ID,NAME,S1501_C02_015E,DP03_0009PE,S1701_C03_001E
id,Geographic Area Name,talent index,Unemployment,poverty
1400000US17031819802,"Census Tract 8198.02, Cook County, Illinois",77.8,0.8,6.4
1400000US17031819900,"Census Tract 8199, Cook County, Illinois",79.6,2,2.6
1400000US17031820000,"Census Tract 8200, Cook County, Illinois",74.1,7.1,2.9
1400000US17031820101,"Census Tract 8201.01, Cook County, Illinois",54.7,3.3,3.4
1400000US17031820103,"Census Tract 8201.03, Cook County, Illinois",33.1,2.9,6.1
1400000US17031820104,"Census Tract 8201.04, Cook County, Illinois",33.7,2.9,8.8
1400000US17031820201,"Census Tract 8202.01, Cook County, Illinois",49.9,4.1,1.5
1400000US17031820202,"Census Tract 8202.02, Cook County, Illinois",19.3,7,12
1400000US17031820300,"Census Tract 8203, Cook County, Illinois",11.9,6,18.1
1400000US17031820400,"Census Tract 8204, Cook County, Illinois",10,12.4,20
1400000US17031820501,"Census Tract 8205.01, Cook County, Illinois",20,5.2,6.1
1400000US17031820502,"Census Tract 8205.02, Cook County, Illinois",17,4.1,13.4
1400000US17031820603,"Census Tract 8206.03, Cook County, Illinois",11.9,8.5,20.9
1400000US17031820604,"Census Tract 8206.04, Cook County, Illinois",7.9,6.4,19
1400000US17031820605,"Census Tract 8206.05, Cook County, Illinois",16.1,11.6,20.4
1400000US17031820606,"Census Tract 8206.06, Cook County, Illinois",28.7,4.6,14.1
1400000US17031820700,"Census Tract 8207, Cook County, Illinois",11.6,1.3,6
1400000US17031820800,"Census Tract 8208, Cook County, Illinois",11.8,8.1,9.2
1400000US17031820901,"Census Tract 8209.01, Cook County, Illinois",10.5,6.8,14.5
1400000US17031820902,"Census Tract 8209.02, Cook County, Illinois",15.4,7,8.4
1400000US17031821001,"Census Tract 8210.01, Cook County, Illinois",13,7.3,7
1400000US17031821002,"Census Tract 8210.02, Cook County, Illinois",14.6,7.2,12.4
1400000US17031821101,"Census Tract 8211.01, Cook County, Illinois",13.5,7.2,14.6
1400000US17031821102,"Census Tract 8211.02, Cook County, Illinois",19.1,10.4,10.4
1400000US17031821200,"Census Tract 8212, Cook County, Illinois",15.2,7.2,18.6
1400000US17031821300,"Census Tract 8213, Cook County, Illinois",14.6,14,15.3
1400000US17031821401,"Census Tract 8214.01, Cook County, Illinois",20.5,17.2,19.8
1400000US17031821402,"Census Tract 8214.02, Cook County, Illinois",16.2,13.6,12.2
1400000US17031821500,"Census Tract 8215, Cook County, Illinois",11.5,16.7,40.7
1400000US17031821600,"Census Tract 8216, Cook County, Illinois",23.8,2.5,12.6
1400000US17031821700,"Census Tract 8217, Cook County, Illinois",44.4,2.3,3.1
1400000US17031821800,"Census Tract 8218, Cook County, Illinois",39.2,4.9,8.4
1400000US17031821900,"Census Tract 8219, Cook County, Illinois",31.8,5.1,5.1
1400000US17031822000,"Census Tract 8220, Cook County, Illinois",15.1,4.7,8.1
1400000US17031822101,"Census Tract 8221.01, Cook County, Illinois",27,5,6.6
1400000US17031822102,"Census Tract 8221.02, Cook County, Illinois",30.7,8.1,11.6
1400000US17031822200,"Census Tract 8222, Cook County, Illinois",21.6,7.1,3.9
1400000US17031822301,"Census Tract 8223.01, Cook County, Illinois",21.2,6,14.8
1400000US17031822302,"Census Tract 8223.02, Cook County, Illinois",23.2,8.4,14.7
1400000US17031822400,"Census Tract 8224, Cook County, Illinois",15.6,6,33.5
1400000US17031822500,"Census Tract 8225, Cook County, Illinois",25.8,7,7.6
1400000US17031822601,"Census Tract 8226.01, Cook County, Illinois",29.3,2.4,3.5
1400000US17031822602,"Census Tract 8226.02, Cook County, Illinois",33.2,10.4,10.6
1400000US17031822701,"Census Tract 8227.01, Cook County, Illinois",36.5,6.2,6.6
1400000US17031822702,"Census Tract 8227.02, Cook County, Illinois",28.4,11.8,17.6
1400000US17031822801,"Census Tract 8228.01, Cook County, Illinois",32.9,6.6,11.6
1400000US17031822802,"Census Tract 8228.02, Cook County, Illinois",42.6,9.1,6.6
1400000US17031822900,"Census Tract 8229, Cook County, Illinois",13.8,12.3,7.5
1400000US17031823001,"Census Tract 8230.01, Cook County, Illinois",21.2,9.9,21.5
1400000US17031823002,"Census Tract 8230.02, Cook County, Illinois",14.2,4.5,20.2
1400000US17031823101,"Census Tract 8231.01, Cook County, Illinois",19.5,8.8,12.7
1400000US17031823102,"Census Tract 8231.02, Cook County, Illinois",14.5,2.3,5.8
1400000US17031823200,"Census Tract 8232, Cook County, Illinois",24.4,5.4,7
1400000US17031823302,"Census Tract 8233.02, Cook County, Illinois",17.1,7.4,10.2
1400000US17031823303,"Census Tract 8233.03, Cook County, Illinois",17.3,7.5,16.9
1400000US17031823304,"Census Tract 8233.04, Cook County, Illinois",20.8,14.4,10.5
1400000US17031823400,"Census Tract 8234, Cook County, Illinois",17.4,9.7,21.9
1400000US17031823500,"Census Tract 8235, Cook County, Illinois",19.7,9,10.5
1400000US17031823602,"Census Tract 8236.02, Cook County, Illinois",29,2.6,6.8
1400000US17031823603,"Census Tract 8236.03, Cook County, Illinois",11,17.1,32.5
1400000US17031823604,"Census Tract 8236.04, Cook County, Illinois",42.7,5.2,2.9
1400000US17031823605,"Census Tract 8236.05, Cook County, Illinois",38.1,5.7,14.7
1400000US17031823702,"Census Tract 8237.02, Cook County, Illinois",26.1,6.2,17.1
1400000US17031823703,"Census Tract 8237.03, Cook County, Illinois",17.2,7.9,29
1400000US17031823704,"Census Tract 8237.04, Cook County, Illinois",30.6,6.4,0.9
1400000US17031823705,"Census Tract 8237.05, Cook County, Illinois",26.6,9.6,11.9
1400000US17031823801,"Census Tract 8238.01, Cook County, Illinois",46.9,5.8,4.5
1400000US17031823803,"Census Tract 8238.03, Cook County, Illinois",25.6,4.4,7.2
1400000US17031823805,"Census Tract 8238.05, Cook County, Illinois",28.1,3.9,10.8
1400000US17031823806,"Census Tract 8238.06, Cook County, Illinois",18.4,6.4,11.2
1400000US17031823901,"Census Tract 8239.01, Cook County, Illinois",43.5,4.2,2
1400000US17031823903,"Census Tract 8239.03, Cook County, Illinois",44.9,5.5,7.4
1400000US17031823904,"Census Tract 8239.04, Cook County, Illinois",40.9,6.3,2.4
1400000US17031824003,"Census Tract 8240.03, Cook County, Illinois",39.2,4.1,6.4
1400000US17031824004,"Census Tract 8240.04, Cook County, Illinois",32.6,5.1,7.4
1400000US17031824005,"Census Tract 8240.05, Cook County, Illinois",43.1,3.2,4.6
1400000US17031824006,"Census Tract 8240.06, Cook County, Illinois",43.3,4.9,6.1
1400000US17031824105,"Census Tract 8241.05, Cook County, Illinois",42.6,3.2,2.9
1400000US17031824106,"Census Tract 8241.06, Cook County, Illinois",42.2,3.7,4.6
1400000US17031824107,"Census Tract 8241.07, Cook County, Illinois",37.1,4.2,2
1400000US17031824108,"Census Tract 8241.08, Cook County, Illinois",32.1,5.7,14.3
1400000US17031824113,"Census Tract 8241.13, Cook County, Illinois",42.5,4.6,3
1400000US17031824114,"Census Tract 8241.14, Cook County, Illinois",51.8,5,3
1400000US17031824115,"Census Tract 8241.15, Cook County, Illinois",27,2.3,10.1
1400000US17031824116,"Census Tract 8241.16, Cook County, Illinois",40.8,5,9.6
1400000US17031824117,"Census Tract 8241.17, Cook County, Illinois",43.3,4,2.7
1400000US17031824119,"Census Tract 8241.19, Cook County, Illinois",49.9,3.5,3.2
1400000US17031824120,"Census Tract 8241.20, Cook County, Illinois",51.9,4.7,5.7
1400000US17031824121,"Census Tract 8241.21, Cook County, Illinois",37.4,5.8,9.3
1400000US17031824122,"Census Tract 8241.22, Cook County, Illinois",41.7,3.8,9.8
1400000US17031824123,"Census Tract 8241.23, Cook County, Illinois",26.6,4.6,11.9
1400000US17031824300,"Census Tract 8243, Cook County, Illinois",13.1,16.3,41.1
1400000US17031824400,"Census Tract 8244, Cook County, Illinois",11.1,8.7,21
1400000US17031824503,"Census Tract 8245.03, Cook County, Illinois",37.2,6.9,4.8
1400000US17031824505,"Census Tract 8245.05, Cook County, Illinois",28.5,3.8,5
1400000US17031824506,"Census Tract 8245.06, Cook County, Illinois",30.9,4.4,1.5
1400000US17031824507,"Census Tract 8245.07, Cook County, Illinois",24.8,10.1,18.9
1400000US17031824601,"Census Tract 8246.01, Cook County, Illinois",19.1,5.1,7
1400000US17031824602,"Census Tract 8246.02, Cook County, Illinois",23.8,7.2,13.8
1400000US17031824701,"Census Tract 8247.01, Cook County, Illinois",15.4,7,6.3
1400000US17031824702,"Census Tract 8247.02, Cook County, Illinois",10.7,8.2,12.3
1400000US17031824800,"Census Tract 8248, Cook County, Illinois",18.7,14.1,23.8
1400000US17031824900,"Census Tract 8249, Cook County, Illinois",15.4,16.5,29.8
1400000US17031825000,"Census Tract 8250, Cook County, Illinois",25.9,8.9,10.8
1400000US17031825200,"Census Tract 8252, Cook County, Illinois",15.6,4,1.8
1400000US17031825302,"Census Tract 8253.02, Cook County, Illinois",27.2,6.7,9
1400000US17031825303,"Census Tract 8253.03, Cook County, Illinois",29,5.6,9.9
1400000US17031825304,"Census Tract 8253.04, Cook County, Illinois",26.1,3.6,7.7
1400000US17031825400,"Census Tract 8254, Cook County, Illinois",27.9,6.8,10.6
1400000US17031825501,"Census Tract 8255.01, Cook County, Illinois",16.8,12.2,10.9
1400000US17031825503,"Census Tract 8255.03, Cook County, Illinois",39.5,6.8,12.5
1400000US17031825504,"Census Tract 8255.04, Cook County, Illinois",16.1,13.3,2.3
1400000US17031825505,"Census Tract 8255.05, Cook County, Illinois",31.1,17.7,15
1400000US17031825600,"Census Tract 8256, Cook County, Illinois",13.2,10.7,22.4
1400000US17031825700,"Census Tract 8257, Cook County, Illinois",16.2,16.6,23.6
1400000US17031825801,"Census Tract 8258.01, Cook County, Illinois",19.7,17.8,25.6
1400000US17031825802,"Census Tract 8258.02, Cook County, Illinois",20.8,18,8.4
1400000US17031825803,"Census Tract 8258.03, Cook County, Illinois",24.3,10.4,14.2
1400000US17031825900,"Census Tract 8259, Cook County, Illinois",15.7,14.3,18.3
1400000US17031826000,"Census Tract 8260, Cook County, Illinois",5.4,6.1,16.2
1400000US17031826100,"Census Tract 8261, Cook County, Illinois",10,21.9,24.4
1400000US17031826201,"Census Tract 8262.01, Cook County, Illinois",23.8,11,16.8
1400000US17031826202,"Census Tract 8262.02, Cook County, Illinois",14.7,19.1,26.9
1400000US17031826301,"Census Tract 8263.01, Cook County, Illinois",18.3,16.7,15.2
1400000US17031826303,"Census Tract 8263.03, Cook County, Illinois",21.4,25.8,16.3
1400000US17031826304,"Census Tract 8263.04, Cook County, Illinois",16.8,25.7,30.4
1400000US17031826401,"Census Tract 8264.01, Cook County, Illinois",17.4,21.5,12.5
1400000US17031826402,"Census Tract 8264.02, Cook County, Illinois",21.7,16.1,20
1400000US17031826500,"Census Tract 8265, Cook County, Illinois",16.4,22,32.9
1400000US17031826600,"Census Tract 8266, Cook County, Illinois",13.7,22.1,29.5
1400000US17031826700,"Census Tract 8267, Cook County, Illinois",15.4,21.7,28.7
1400000US17031826800,"Census Tract 8268, Cook County, Illinois",11,15.5,32.5
1400000US17031826901,"Census Tract 8269.01, Cook County, Illinois",4.8,11.8,39.3
1400000US17031826902,"Census Tract 8269.02, Cook County, Illinois",8.9,36.4,38.7
1400000US17031827000,"Census Tract 8270, Cook County, Illinois",15.2,12.7,31.3
1400000US17031827100,"Census Tract 8271, Cook County, Illinois",11.5,10.5,35.3
1400000US17031827200,"Census Tract 8272, Cook County, Illinois",15.4,14.4,27.2
1400000US17031827300,"Census Tract 8273, Cook County, Illinois",8.1,6.3,36.1
1400000US17031827400,"Census Tract 8274, Cook County, Illinois",6.4,21.1,35.9
1400000US17031827500,"Census Tract 8275, Cook County, Illinois",8.9,16.8,24.8
1400000US17031827600,"Census Tract 8276, Cook County, Illinois",19.5,18,25.4
1400000US17031827700,"Census Tract 8277, Cook County, Illinois",15.8,15.6,29.4
1400000US17031827801,"Census Tract 8278.01, Cook County, Illinois",28.6,13.9,15
1400000US17031827802,"Census Tract 8278.02, Cook County, Illinois",27.5,10.5,10.8
1400000US17031827804,"Census Tract 8278.04, Cook County, Illinois",27.7,17.1,9.2
1400000US17031827805,"Census Tract 8278.05, Cook County, Illinois",28.6,16.2,11.3
1400000US17031827901,"Census Tract 8279.01, Cook County, Illinois",30.8,10.1,12.3
1400000US17031827902,"Census Tract 8279.02, Cook County, Illinois",18.7,12.8,24
1400000US17031828000,"Census Tract 8280, Cook County, Illinois",19.9,11.4,18.6
1400000US17031828100,"Census Tract 8281, Cook County, Illinois",30.2,9.7,16.9
1400000US17031828201,"Census Tract 8282.01, Cook County, Illinois",29.3,12.1,6.8
1400000US17031828202,"Census Tract 8282.02, Cook County, Illinois",22.7,8.8,7
1400000US17031828300,"Census Tract 8283, Cook County, Illinois",19.6,6.9,10
1400000US17031828401,"Census Tract 8284.01, Cook County, Illinois",41.6,6.2,6.7
1400000US17031828402,"Census Tract 8284.02, Cook County, Illinois",31.6,8.4,4
1400000US17031828503,"Census Tract 8285.03, Cook County, Illinois",13.8,15.4,20.6
1400000US17031828504,"Census Tract 8285.04, Cook County, Illinois",13.6,21.3,30.9
1400000US17031828505,"Census Tract 8285.05, Cook County, Illinois",26,12.3,13.9
1400000US17031828506,"Census Tract 8285.06, Cook County, Illinois",26.2,12.8,9.4
1400000US17031828601,"Census Tract 8286.01, Cook County, Illinois",43,3.9,5.7
1400000US17031828602,"Census Tract 8286.02, Cook County, Illinois",44.8,5.4,4
1400000US17031828701,"Census Tract 8287.01, Cook County, Illinois",33.1,14.3,10.5
1400000US17031828702,"Census Tract 8287.02, Cook County, Illinois",25.9,14.1,16.8
1400000US17031828801,"Census Tract 8288.01, Cook County, Illinois",45.1,9.1,4.8
1400000US17031828802,"Census Tract 8288.02, Cook County, Illinois",20.7,9.8,3.2
1400000US17031828900,"Census Tract 8289, Cook County, Illinois",11.2,20.5,38.4
1400000US17031829000,"Census Tract 8290, Cook County, Illinois",7.3,21.3,53.2
1400000US17031829100,"Census Tract 8291, Cook County, Illinois",8.8,19.8,29.2
1400000US17031829200,"Census Tract 8292, Cook County, Illinois",10.1,7.6,22.3
1400000US17031829301,"Census Tract 8293.01, Cook County, Illinois",30.7,11,12.2
1400000US17031829302,"Census Tract 8293.02, Cook County, Illinois",12.1,7.3,43
1400000US17031829401,"Census Tract 8294.01, Cook County, Illinois",14.8,27.7,37.7
1400000US17031829402,"Census Tract 8294.02, Cook County, Illinois",20.7,6.9,13
1400000US17031829500,"Census Tract 8295, Cook County, Illinois",5.7,12.1,26.2
1400000US17031829600,"Census Tract 8296, Cook County, Illinois",12.4,12.6,17.3
1400000US17031829700,"Census Tract 8297, Cook County, Illinois",13.7,25.6,32.3
1400000US17031829800,"Census Tract 8298, Cook County, Illinois",58.5,6.9,3.9
1400000US17031829901,"Census Tract 8299.01, Cook County, Illinois",32.2,13.7,6.6
1400000US17031829902,"Census Tract 8299.02, Cook County, Illinois",53.4,17.2,19.5
1400000US17031830001,"Census Tract 8300.01, Cook County, Illinois",11.9,3.4,14.7
1400000US17031830003,"Census Tract 8300.03, Cook County, Illinois",43.7,12.9,7.9
1400000US17031830004,"Census Tract 8300.04, Cook County, Illinois",36.3,7,8.2
1400000US17031830005,"Census Tract 8300.05, Cook County, Illinois",48.5,10.9,2.4
1400000US17031830006,"Census Tract 8300.06, Cook County, Illinois",28.2,5.8,12.4
1400000US17031830007,"Census Tract 8300.07, Cook County, Illinois",23.2,25.2,24
1400000US17031830008,"Census Tract 8300.08, Cook County, Illinois",30.8,12.1,4.8
1400000US17031830100,"Census Tract 8301, Cook County, Illinois",30.6,4.5,5.6
1400000US17031830201,"Census Tract 8302.01, Cook County, Illinois",31,11.6,20
1400000US17031830202,"Census Tract 8302.02, Cook County, Illinois",28.8,8.7,22.3
1400000US17031830300,"Census Tract 8303, Cook County, Illinois",23.1,18.9,20.2
1400000US17031830400,"Census Tract 8304, Cook County, Illinois",28,12.4,15.4
1400000US17031830500,"Census Tract 8305, Cook County, Illinois",4.6,9.6,31.1
1400000US17031830600,"Census Tract 8306, Cook County, Illinois",38.5,8,23.2
1400000US17031830700,"Census Tract 8307, Cook County, Illinois",43,7.2,25
1400000US17031830800,"Census Tract 8308, Cook County, Illinois",69.3,6,6.1
1400000US17031830900,"Census Tract 8309, Cook County, Illinois",62.6,1.4,5.5
1400000US17031831000,"Census Tract 8310, Cook County, Illinois",89.9,1.8,0.7
1400000US17031831100,"Census Tract 8311, Cook County, Illinois",29.8,4.4,10.2
1400000US17031831200,"Census Tract 8312, Cook County, Illinois",16.4,6.2,20.9
1400000US17031831300,"Census Tract 8313, Cook County, Illinois",12.5,9.3,20.9
1400000US17031831400,"Census Tract 8314, Cook County, Illinois",16.8,6.6,23.9
1400000US17031831500,"Census Tract 8315, Cook County, Illinois",21,4.9,11.7
1400000US17031831600,"Census Tract 8316, Cook County, Illinois",14.6,7.8,8.7
1400000US17031831700,"Census Tract 8317, Cook County, Illinois",37.8,11.8,17.1
1400000US17031831800,"Census Tract 8318, Cook County, Illinois",45.9,5.8,16.5
1400000US17031831900,"Census Tract 8319, Cook County, Illinois",85.5,1.4,5.6
1400000US17031832000,"Census Tract 8320, Cook County, Illinois",77.4,4,12.1
1400000US17031832100,"Census Tract 8321, Cook County, Illinois",71.4,3.9,11.4
1400000US17031832200,"Census Tract 8322, Cook County, Illinois",79,1.3,6.4
1400000US17031832300,"Census Tract 8323, Cook County, Illinois",75.4,1.7,7.2
1400000US17031832400,"Census Tract 8324, Cook County, Illinois",68.3,1.2,7.3
1400000US17031832500,"Census Tract 8325, Cook County, Illinois",76.6,7.5,9.2
1400000US17031832600,"Census Tract 8326, Cook County, Illinois",91.2,0.7,6.4
1400000US17031832900,"Census Tract 8329, Cook County, Illinois",88,9.6,36.1
1400000US17031833000,"Census Tract 8330, Cook County, Illinois",82.4,6,12.3
1400000US17031833100,"Census Tract 8331, Cook County, Illinois",76.6,2.5,11.6
1400000US17031833300,"Census Tract 8333, Cook County, Illinois",75.3,8.4,43.1
1400000US17031833900,"Census Tract 8339, Cook County, Illinois",8.1,17,33.9
1400000US17031834000,"Census Tract 8340, Cook County, Illinois",9.2,20.1,29.3
1400000US17031834200,"Census Tract 8342, Cook County, Illinois",27.6,11.5,18
1400000US17031834300,"Census Tract 8343, Cook County, Illinois",30.8,16.6,18.2
1400000US17031834400,"Census Tract 8344, Cook County, Illinois",33,12.7,25.8
1400000US17031834500,"Census Tract 8345, Cook County, Illinois",14.6,23.2,35.5
1400000US17031834600,"Census Tract 8346, Cook County, Illinois",4.4,24.6,40.2
1400000US17031834700,"Census Tract 8347, Cook County, Illinois",7.1,21.1,52.3
1400000US17031834800,"Census Tract 8348, Cook County, Illinois",10.4,26.4,43.6
1400000US17031834900,"Census Tract 8349, Cook County, Illinois",9.3,25.6,50.3
1400000US17031835000,"Census Tract 8350, Cook County, Illinois",5.3,26.8,32.8
1400000US17031835100,"Census Tract 8351, Cook County, Illinois",6.1,12.7,21.2
1400000US17031835200,"Census Tract 8352, Cook County, Illinois",13.7,9.2,9.6
1400000US17031835500,"Census Tract 8355, Cook County, Illinois",11.2,20.5,38.1
1400000US17031835600,"Census Tract 8356, Cook County, Illinois",10,48.5,11.6
1400000US17031835700,"Census Tract 8357, Cook County, Illinois",27.2,84.9,11.1
1400000US17031835800,"Census Tract 8358, Cook County, Illinois",45.2,19.2,42.6
1400000US17031835900,"Census Tract 8359, Cook County, Illinois",20.5,24.1,43
1400000US17031836000,"Census Tract 8360, Cook County, Illinois",32,13.4,29.4
1400000US17031836100,"Census Tract 8361, Cook County, Illinois",15.5,18.8,41.1
1400000US17031836200,"Census Tract 8362, Cook County, Illinois",95,15.9,21.1
1400000US17031836300,"Census Tract 8363, Cook County, Illinois",55,9.2,25.9
1400000US17031836400,"Census Tract 8364, Cook County, Illinois",41.4,18.8,29.7
1400000US17031836500,"Census Tract 8365, Cook County, Illinois",23.9,20.2,24.7
1400000US17031836600,"Census Tract 8366, Cook County, Illinois",30.6,6.4,17.7
1400000US17031836700,"Census Tract 8367, Cook County, Illinois",11.9,12.1,38.8
1400000US17031836800,"Census Tract 8368, Cook County, Illinois",11.3,24.8,68.5
1400000US17031836900,"Census Tract 8369, Cook County, Illinois",18,16.6,40.7
1400000US17031837000,"Census Tract 8370, Cook County, Illinois",21.4,19.1,47.9
1400000US17031837100,"Census Tract 8371, Cook County, Illinois",29.2,16.6,24.2
1400000US17031837300,"Census Tract 8373, Cook County, Illinois",15.7,16.9,33.4
1400000US17031837400,"Census Tract 8374, Cook County, Illinois",16.4,23.7,43.3
1400000US17031837800,"Census Tract 8378, Cook County, Illinois",36.1,10.9,32.1
1400000US17031838000,"Census Tract 8380, Cook County, Illinois",37.5,10.1,36.4
1400000US17031838100,"Census Tract 8381, Cook County, Illinois",39.2,7.2,36.9
1400000US17031838200,"Census Tract 8382, Cook County, Illinois",70.8,5.2,34.5
1400000US17031838300,"Census Tract 8383, Cook County, Illinois",54.9,3.5,19.2
1400000US17031838600,"Census Tract 8386, Cook County, Illinois",0.5,16.6,51.2
1400000US17031838700,"Census Tract 8387, Cook County, Illinois",6.7,20.3,45.1
1400000US17031838800,"Census Tract 8388, Cook County, Illinois",8.3,17.1,42.5
1400000US17031839000,"Census Tract 8390, Cook County, Illinois",75.5,3.9,16.7
1400000US17031839100,"Census Tract 8391, Cook County, Illinois",75.9,5.5,11.4
1400000US17031839200,"Census Tract 8392, Cook County, Illinois",49.3,5,22.8
1400000US17031839500,"Census Tract 8395, Cook County, Illinois",49.7,5.2,32.5
1400000US17031839600,"Census Tract 8396, Cook County, Illinois",41.1,8,13.3
1400000US17031839700,"Census Tract 8397, Cook County, Illinois",43.6,6.1,20.6
1400000US17031839800,"Census Tract 8398, Cook County, Illinois",39.7,3.2,17.5
1400000US17031839900,"Census Tract 8399, Cook County, Illinois",40.6,6.5,14.8
1400000US17031840000,"Census Tract 8400, Cook County, Illinois",38.9,7.5,13.9
1400000US17031840100,"Census Tract 8401, Cook County, Illinois",28.6,11.1,15.4
1400000US17031840200,"Census Tract 8402, Cook County, Illinois",29.5,7.3,13
1400000US17031840300,"Census Tract 8403, Cook County, Illinois",19.5,8.1,21.9
1400000US17031840400,"Census Tract 8404, Cook County, Illinois",30.8,9.7,21.8
1400000US17031840700,"Census Tract 8407, Cook County, Illinois",16.2,11.4,34.5
1400000US17031840800,"Census Tract 8408, Cook County, Illinois",4.5,4.5,40
1400000US17031841000,"Census Tract 8410, Cook County, Illinois",65.6,0.9,17.5
1400000US17031841100,"Census Tract 8411, Cook County, Illinois",24.1,7.6,31.2
1400000US17031841200,"Census Tract 8412, Cook County, Illinois",32.9,5.1,19.1
1400000US17031841300,"Census Tract 8413, Cook County, Illinois",27.4,6.9,21.1
1400000US17031841400,"Census Tract 8414, Cook County, Illinois",10,12.4,31.8
1400000US17031841500,"Census Tract 8415, Cook County, Illinois",13.7,15.8,35.9
1400000US17031841600,"Census Tract 8416, Cook County, Illinois",16.9,18.8,52.4
1400000US17031841700,"Census Tract 8417, Cook County, Illinois",8.3,24.9,39.4
1400000US17031841800,"Census Tract 8418, Cook County, Illinois",16.1,23.9,26.4
1400000US17031841900,"Census Tract 8419, Cook County, Illinois",71.9,12.9,18.2
1400000US17031842000,"Census Tract 8420, Cook County, Illinois",39,4.5,20.8
1400000US17031842100,"Census Tract 8421, Cook County, Illinois",15.5,11.8,27.2
1400000US17031842200,"Census Tract 8422, Cook County, Illinois",68.9,1.9,9
1400000US17031842300,"Census Tract 8423, Cook County, Illinois",75.3,4.7,5.6
1400000US17031842400,"Census Tract 8424, Cook County, Illinois",25.7,21.7,27.4
1400000US17031842500,"Census Tract 8425, Cook County, Illinois",9.1,40.9,63.4
1400000US17031842600,"Census Tract 8426, Cook County, Illinois",19.3,9.9,11.8
1400000US17031842800,"Census Tract 8428, Cook County, Illinois",8.6,8.2,39.5
1400000US17031842900,"Census Tract 8429, Cook County, Illinois",12.6,12,43.6
1400000US17031843000,"Census Tract 8430, Cook County, Illinois",9.9,8.6,42.5
1400000US17031843100,"Census Tract 8431, Cook County, Illinois",14.5,9.6,48.2
1400000US17031843200,"Census Tract 8432, Cook County, Illinois",31.6,5,24.4
1400000US17031843300,"Census Tract 8433, Cook County, Illinois",18.1,18.7,44.8
1400000US17031843400,"Census Tract 8434, Cook County, Illinois",7.4,11.2,31.1
1400000US17031843500,"Census Tract 8435, Cook County, Illinois",3.2,1.7,34.3
1400000US17031843600,"Census Tract 8436, Cook County, Illinois",42.7,20.6,22.5
1400000US17031843700,"Census Tract 8437, Cook County, Illinois",56.5,3.7,3.7
1400000US17031843800,"Census Tract 8438, Cook County, Illinois",11.4,21.6,23
1400000US17031843900,"Census Tract 8439, Cook County, Illinois",38.2,8.6,28.4
1400000US17031980000,"Census Tract 9800, Cook County, Illinois",-,-,-
1400000US17031980100,"Census Tract 9801, Cook County, Illinois",-,-,-
1400000US17031990000,"Census Tract 9900, Cook County, Illinois",-,-,-
